date,symbol,open,high,low,close,volume,vwap,stock_return,benchmark_return,relative_return,robust_z,streak_depth,signed_streak,streak_length,streak_direction,turn_of_month,seasonality_sin,seasonality_cos,volatility_context,market_regime,dollar_volume,liquidity_context,intraday_range_pct,ticker_identity,streak_eligible,sector
2026-07-23 04:00:00+00:00,A,140.38,141.89,137.67,139.83,173011,139.059409,0.047729656826015265,-0.012615553385329603,0.06034521021134487,3.047114925086072,0,3,3,positive,False,-0.3594718130884232,-0.9331559438780432,0.3107159540419761,0.0003467217707553927,24192128.130000003,16458437.310000002,0.030179503683043684,1436216016,True,Healthcare
2026-07-23 04:00:00+00:00,AAL,13.985,14.14,13.31,13.55,3525401,13.598764,-0.08010862186014933,-0.012615553385329603,-0.06749306847481973,-2.2320703783652056,3,-3,3,negative,False,-0.3594718130884232,-0.9331559438780432,0.43089838878389736,0.0003467217707553927,47769183.550000004,54074003.735,0.061254612546125464,768526310,True,Industrials
2026-07-23 04:00:00+00:00,AAPL,321.815,323.25,319.365,321.575,1362559,320.991444,-0.013149818940649483,-0.012615553385329603,-0.0005342655553198794,-0.19682921368431697,4,-4,4,negative,False,-0.3594718130884232,-0.9331559438780432,0.36740667022294304,0.0003467217707553927,438164910.425,497427776.42,0.012081163025732694,515132770,True,Technology
2026-07-23 04:00:00+00:00,ABNB,137.665,137.96,135.8,137.585,154577,137.210392,-0.017320191414898822,-0.012615553385329603,-0.004704638029569219,-0.05932761990185769,5,-5,5,negative,False,-0.3594718130884232,-0.9331559438780432,0.30593629298562497,0.0003467217707553927,21267476.545,21061543.0625,0.015699385834211554,1834021837,True,Consumer Cyclical
2026-07-23 04:00:00+00:00,ABT,101.23,101.765,100.07,100.82,379395,100.862123,0.00238616027043137,-0.012615553385329603,0.015001713655760973,0.3263128879942499,0,2,2,positive,False,-0.3594718130884232,-0.9331559438780432,0.4665610490239934,0.0003467217707553927,38250603.9,50612774.78,0.01681214044832382,1859150778,True,Healthcare
2026-07-23 04:00:00+00:00,ADBE,222.3,222.52,210.875,212.15,177425,213.256982,-0.02843927459241624,-0.012615553385329603,-0.01582372120708664,-0.6545083897579893,4,-4,4,negative,False,-0.3594718130884232,-0.9331559438780432,0.4372348502427494,0.0003467217707553927,37640713.75,52768293.0875,0.054890407730379495,3394738256,True,Technology
2026-07-23 04:00:00+00:00,ADM,87.29,88.23,86.09,86.36,78152,86.776033,-0.010994044892349897,-0.012615553385329603,0.0016215084929797063,-0.2522142315389812,0,2,2,positive,False,-0.3594718130884232,-0.9331559438780432,0.19981130090851362,0.0003467217707553927,6749206.72,11142304.767500002,0.024779990736452068,3141194335,True,Consumer Defensive
2026-07-23 04:00:00+00:00,AEE,111.97,113.475,111.865,113.26,53188,112.898602,0.011520943109761594,-0.012615553385329603,0.024136496495091198,1.1877736006369233,0,2,2,positive,False,-0.3594718130884232,-0.9331559438780432,0.21892030732157658,0.0003467217707553927,6024072.88,7810284.949999999,0.014215080346106298,2152639110,True,Utilities
2026-07-23 04:00:00+00:00,AEP,132.475,135.14,132.4,134.945,193810,134.395243,0.014128433472363033,-0.012615553385329603,0.026743986857692637,1.2626320964843658,0,2,2,positive,False,-0.3594718130884232,-0.9331559438780432,0.21324186496161238,0.0003467217707553927,26153690.45,25935897.89,0.020304568527918638,67499692,True,Utilities
2026-07-23 04:00:00+00:00,AER,148.54,149.28,147.77,148.38,70280,148.329666,-0.014871862966405636,-0.012615553385329603,-0.0022563095810760325,-0.11614100778697214,2,-2,2,negative,False,-0.3594718130884232,-0.9331559438780432,0.2879960961123445,0.0003467217707553927,10428146.4,7373312.565,0.010176573662218568,3542062287,True,Industrials
2026-07-23 04:00:00+00:00,AES,14.865,14.865,14.82,14.825,316486,14.84047,-0.001010781671159089,-0.012615553385329603,0.011604771714170514,1.7631395826367375,0,2,2,positive,False,-0.3594718130884232,-0.9331559438780432,0.045028137654674116,0.0003467217707553927,4691904.95,6364220.895,0.0030354131534569935,1922647355,True,Utilities
2026-07-23 04:00:00+00:00,AFL,123.635,124.55,123.03,124.37,65431,123.989427,0.006718471750040367,-0.012615553385329603,0.01933402513536997,0.8121971365883925,0,2,2,positive,False,-0.3594718130884232,-0.9331559438780432,0.1694904133735875,0.0003467217707553927,8137653.470000001,9135161.32,0.012221596848114465,273051970,True,Financial Services
2026-07-23 04:00:00+00:00,AGNC,10.59,10.64,10.465,10.56,1253576,10.528736,-0.013545072396076607,-0.012615553385329603,-0.0009295190107470042,-0.03155472081444381,5,-5,5,negative,False,-0.3594718130884232,-0.9331559438780432,0.23263412882331702,0.0003467217707553927,13237762.56,8874219.365,0.016571969696969762,3029663273,True,Real Estate
2026-07-23 04:00:00+00:00,AKAM,124.44,125.04,117.345,117.345,185593,119.78663,-0.05564944471269928,-0.012615553385329603,-0.04303389132736968,-1.8661138824220498,2,-2,2,negative,False,-0.3594718130884232,-0.9331559438780432,0.5882209594500388,0.0003467217707553927,21778410.585,22124561.927500002,0.06557586603604762,1210285513,True,Technology
2026-07-23 04:00:00+00:00,ALAB,328.85,341.68,319.08,327.46,103752,325.810024,-0.01194858487719519,-0.012615553385329603,0.0006669685081344134,0.0594804955496537,0,4,4,positive,False,-0.3594718130884232,-0.9331559438780432,1.1345130879769112,0.0003467217707553927,33974629.919999994,58585779.075,0.06901606303059923,1658689357,True,Technology
2026-07-23 04:00:00+00:00,ALC,66.17,67.31,66.17,67.19,72511,66.965161,-0.0023015814091618125,-0.012615553385329603,0.01031397197616779,0.5146120013055532,0,2,2,positive,False,-0.3594718130884232,-0.9331559438780432,0.31127041001704653,0.0003467217707553927,4872014.09,9772792.67,0.016966810537282342,3192320020,True,Healthcare
2026-07-23 04:00:00+00:00,ALGM,50.58,51.75,49.5,50.06,159352,50.628199,0.003910558507971507,-0.012615553385329603,0.01652611189330111,0.26130630098111035,0,3,3,positive,False,-0.3594718130884232,-0.9331559438780432,1.1231969142175875,0.0003467217707553927,7977161.12,8806129.7425,0.0449460647223332,2688174019,True,Technology
2026-07-23 04:00:00+00:00,ALGN,169.315,170.55,165.865,168.33,38726,167.984687,-0.02380607185316197,-0.012615553385329603,-0.011190518467832367,-0.6633939727890699,2,-2,2,negative,False,-0.3594718130884232,-0.9331559438780432,0.453145638577175,0.0003467217707553927,6518747.58,9153584.370000001,0.02783223430166935,2762424745,True,Healthcare
2026-07-23 04:00:00+00:00,ALL,253.15,255.105,250.635,254.555,61324,253.704166,0.010820791803994645,-0.012615553385329603,0.023436345189324248,0.6503266972851446,0,2,2,positive,False,-0.3594718130884232,-0.9331559438780432,0.3146376885686473,0.0003467217707553927,15610330.82,17334352.145,0.017560055783622394,3049762519,True,Financial Services
2026-07-23 04:00:00+00:00,ALLE,151.155,159.19,149.595,154.635,295336,156.055977,0.10453571428571418,-0.012615553385329603,0.11715126767104378,8.364496492572524,0,2,2,positive,False,-0.3594718130884232,-0.9331559438780432,0.4201675077483128,0.0003467217707553927,45669282.36,9244306.325,0.06204934199890064,3938654770,True,Industrials
2026-07-23 04:00:00+00:00,AM,22.95,23.12,22.82,23.02,140314,22.989117,0.007880910683012221,-0.012615553385329603,0.020496464068341824,0.7589307876642818,0,2,2,positive,False,-0.3594718130884232,-0.9331559438780432,0.23294777988473683,0.0003467217707553927,3230028.28,2500362.285,0.013032145960034783,3371469416,True,Energy
2026-07-23 04:00:00+00:00,AMCR,42.29,42.9,42.01,42.66,132925,42.629132,-0.012728535061328539,-0.012615553385329603,-0.0001129816759989355,-0.08133295689473198,5,-5,5,negative,False,-0.3594718130884232,-0.9331559438780432,0.3289672039688691,0.0003467217707553927,5670580.5,5875894.6625,0.020862634786685434,1936082520,True,Consumer Cyclical
2026-07-23 04:00:00+00:00,AMGN,362.74,371.81,360.43,371.485,75706,367.681693,0.014847698401857734,-0.012615553385329603,0.027463251787187337,3.7502161915047365,0,2,2,positive,False,-0.3594718130884232,-0.9331559438780432,0.23491927436856372,0.0003467217707553927,28123643.41,27711594.08,0.030633807556159725,3367949110,True,Healthcare
2026-07-23 04:00:00+00:00,AMT,166.18,168.225,163.62,164.69,199338,165.775615,-0.00813057094675973,-0.012615553385329603,0.004484982438569873,0.12922831206229526,0,2,2,positive,False,-0.3594718130884232,-0.9331559438780432,0.31945615791433074,0.0003467217707553927,32828975.22,26109970.96,0.027961624870969638,1774706439,True,Real Estate
2026-07-23 04:00:00+00:00,AMX,26.11,26.26,25.74,25.94,239127,25.941641,-0.006701129618992829,-0.012615553385329603,0.005914423766336774,0.14738213177631354,0,2,2,positive,False,-0.3594718130884232,-0.9331559438780432,0.1896062486987451,0.0003467217707553927,6202954.38,2745764.415,0.02004626060138794,3581534945,True,Communication Services
2026-07-23 04:00:00+00:00,AMZN,236.26,238.285,232.06,233.6,2656904,234.186462,-0.04582958908585899,-0.012615553385329603,-0.03321403570052939,-1.5879299410438135,3,-3,3,negative,False,-0.3594718130884232,-0.9331559438780432,0.3154544615326258,0.0003467217707553927,620652774.4,474576926.7875,0.02664811643835614,833362140,True,Consumer Cyclical
2026-07-23 04:00:00+00:00,ANET,173.19,179.41,173.19,176.69,244630,176.480583,0.0102344196683819,-0.012615553385329603,0.022849973053711503,0.5565698171236435,0,5,5,positive,False,-0.3594718130884232,-0.9331559438780432,0.6303421849520796,0.0003467217707553927,43223674.7,72607373.945,0.03520289773048842,1795408053,True,Technology
2026-07-23 04:00:00+00:00,APA,37.625,37.65,36.37,36.43,357229,37.017904,0.006770761365206601,-0.012615553385329603,0.019386314750536204,0.6906274131725268,0,3,3,positive,False,-0.3594718130884232,-0.9331559438780432,0.35880763675481575,0.0003467217707553927,13013852.47,12688835.41,0.03513587702443045,36711301,True,Energy
2026-07-23 04:00:00+00:00,APD,295.795,299.26,294.22,294.22,42511,295.458069,-0.009827017567476504,-0.012615553385329603,0.0027885358178530995,-0.011985325846565947,0,2,2,positive,False,-0.3594718130884232,-0.9331559438780432,0.40142734825926535,0.0003467217707553927,12507586.420000002,15749546.0475,0.01713003874651609,2927314148,True,Basic Materials
2026-07-23 04:00:00+00:00,APO,117.835,121.7,117.835,118.995,170876,119.518857,-0.0003360356197755765,-0.012615553385329603,0.012279517765554027,0.7510997325511459,0,2,2,positive,False,-0.3594718130884232,-0.9331559438780432,0.2768630917025535,0.0003467217707553927,20333389.62,27825359.1175,0.03248035631749241,3630719751,True,Financial Services
2026-07-23 04:00:00+00:00,APP,413.99,414.77,396.715,398.88,148956,400.300526,-0.0331353775299964,-0.012615553385329603,-0.0205198241446668,-0.3170574990173695,2,-2,2,negative,False,-0.3594718130884232,-0.9331559438780432,0.7829058982304107,0.0003467217707553927,59415569.28,71777646.045,0.04526423987164061,3071778791,True,Communication Services
2026-07-23 04:00:00+00:00,AR,35.58,35.99,35.01,35.08,361031,35.391907,-0.005387014459881101,-0.012615553385329603,0.007228538925448502,0.4644153643335267,0,3,3,positive,False,-0.3594718130884232,-0.9331559438780432,0.3132871735537611,0.0003467217707553927,12664967.479999999,12285275.26,0.027936145952109578,2981605287,True,Energy
2026-07-23 04:00:00+00:00,ARCC,18.85,18.855,18.525,18.615,268229,18.610244,-0.012728719172633407,-0.012615553385329603,-0.00011316578730380389,-0.08729279873427759,4,-4,4,negative,False,-0.3594718130884232,-0.9331559438780432,0.14942289825895994,0.0003467217707553927,4993082.835,5122395.9475,0.017727639000805904,563659044,True,Financial Services
2026-07-23 04:00:00+00:00,ARMK,56.28,57.4,56.28,57.0,215150,57.030569,0.006000705965407693,-0.012615553385329603,0.018616259350737296,0.9188367111818423,0,2,2,positive,False,-0.3594718130884232,-0.9331559438780432,0.1727786709234201,0.0003467217707553927,12263550.0,8665311.059999999,0.0196491228070175,758838129,True,Industrials
2026-07-23 04:00:00+00:00,AS,33.515,33.89,32.965,33.31,288338,33.262706,-0.030840849578120277,-0.012615553385329603,-0.018225296192790674,-0.7640600043553628,4,-4,4,negative,False,-0.3594718130884232,-0.9331559438780432,0.35232778468790155,0.0003467217707553927,9604538.780000001,7608858.645,0.02776943860702483,3725885779,True,Consumer Cyclical
2026-07-23 04:00:00+00:00,ASML,1782.485,1822.925,1780.9,1803.35,55320,1800.770994,0.0010936060131676584,-0.012615553385329603,0.013709159398497262,0.24096936848250808,0,3,3,positive,False,-0.3594718130884232,-0.9331559438780432,0.5601928148186529,0.0003467217707553927,99761322.0,197544191.62,0.02330385116588564,3372798271,True,Technology
2026-07-23 04:00:00+00:00,ASTS,60.02,62.73,57.69,59.22,360803,59.432386,-0.044992743105950694,-0.012615553385329603,-0.03237718972062109,-0.36654918756210836,2,-2,2,negative,False,-0.3594718130884232,-0.9331559438780432,1.2495965292323323,0.0003467217707553927,21366753.66,23836269.6,0.08510638297872339,1459176484,True,Technology
2026-07-23 04:00:00+00:00,ATO,177.655,179.7,177.655,178.09,30368,178.367723,-0.00207329373529086,-0.012615553385329603,0.010542259650038743,0.22720834140011847,0,2,2,positive,False,-0.3594718130884232,-0.9331559438780432,0.21162444604198616,0.0003467217707553927,5408237.12,9521602.1375,0.011482958054915983,1234840912,True,Utilities
2026-07-23 04:00:00+00:00,AVGO,392.12,397.34,386.87,392.61,457211,391.787204,-0.010758919572666725,-0.012615553385329603,0.0018566338126628779,-0.10280104122673332,0,4,4,positive,False,-0.3594718130884232,-0.9331559438780432,0.44122782031580227,0.0003467217707553927,179505610.71,244737645.065,0.026667685489416903,3079457316,True,Technology
2026-07-23 04:00:00+00:00,AWK,132.945,135.43,132.94,134.425,135334,134.202185,0.004370890615660539,-0.012615553385329603,0.016986444000990142,0.6753823360674032,0,2,2,positive,False,-0.3594718130884232,-0.9331559438780432,0.28338005447986353,0.0003467217707553927,18192272.950000003,11507772.84,0.018523340152501462,3402002605,True,Utilities
2026-07-23 04:00:00+00:00,AXP,342.93,344.44,338.37,340.81,266548,341.08794,-0.022682954806148237,-0.012615553385329603,-0.010067401420818634,-0.6291750746929433,5,-5,5,negative,False,-0.3594718130884232,-0.9331559438780432,0.2658846681657749,0.0003467217707553927,90842223.88,43904052.14,0.01781051025498076,2541812659,True,Financial Services
2026-07-23 04:00:00+00:00,AZN,166.43,169.37,166.15,168.31,177015,168.29298,-0.00807402168788307,-0.012615553385329603,0.0045415316974465325,0.1439812416548972,0,3,3,positive,False,-0.3594718130884232,-0.9331559438780432,0.4332709819528546,0.0003467217707553927,29793394.650000002,28881652.72,0.019131364743627824,1786251822,True,Healthcare
2026-07-23 04:00:00+00:00,B,36.82,37.245,36.43,37.14,665650,36.95541,-0.009864036256998054,-0.012615553385329603,0.0027515171283315487,0.2557548723502264,0,5,5,positive,False,-0.3594718130884232,-0.9331559438780432,0.37714515851033564,0.0003467217707553927,24722241.0,27648283.915,0.021943995691976245,3749605605,True,Basic Materials
2026-07-23 04:00:00+00:00,BA,206.42,211.245,205.745,209.2,179458,208.154524,0.0023717687645239405,-0.012615553385329603,0.014987322149853544,0.9104977917077949,0,2,2,positive,False,-0.3594718130884232,-0.9331559438780432,0.2948255627374046,0.0003467217707553927,37542613.6,37514148.9,0.026290630975143406,695038375,True,Industrials
2026-07-23 04:00:00+00:00,BABA,115.86,116.28,113.11,114.06,344883,113.989556,-0.021280247125450513,-0.012615553385329603,-0.00866469374012091,-0.6479010763813038,3,-3,3,negative,False,-0.3594718130884232,-0.9331559438780432,0.5278217846588429,0.0003467217707553927,39337354.980000004,38618811.225,0.027792389970191143,1129205790,True,Consumer Cyclical
2026-07-23 04:00:00+00:00,BAC,61.2,61.49,60.705,61.3,2537082,61.10055,-0.005677210056772131,-0.012615553385329603,0.0069383433285574725,0.1604148899679085,0,3,3,positive,False,-0.3594718130884232,-0.9331559438780432,0.20781238391908474,0.0003467217707553927,155523126.6,141388720.4275,0.012805872756933177,550206660,True,Financial Services
2026-07-23 04:00:00+00:00,BAM,45.73,46.52,45.445,45.72,135964,45.95454,-0.014761340372804743,-0.012615553385329603,-0.00214578698747514,-0.4701150612869486,5,-5,5,negative,False,-0.3594718130884232,-0.9331559438780432,0.26902286110312407,0.0003467217707553927,6216274.08,7463215.0525,0.02351268591426078,3323849227,True,Financial Services
2026-07-23 04:00:00+00:00,BBIO,82.44,83.51,81.77,82.955,102321,82.786275,0.003204740597412048,-0.012615553385329603,0.01582029398274165,0.6905617709427877,0,3,3,positive,False,-0.3594718130884232,-0.9331559438780432,0.6259583183952199,0.0003467217707553927,8488038.555,12264532.695,0.020975227532999928,2924175700,True,Healthcare
2026-07-23 04:00:00+00:00,BHP,83.36,84.66,83.3,83.66,182911,83.949673,-0.010409273716583956,-0.012615553385329603,0.0022062796687456476,-0.21108719886147037,0,3,3,positive,False,-0.3594718130884232,-0.9331559438780432,0.36953545402492005,0.0003467217707553927,15302334.26,12609051.375,0.016256275400430308,876430527,True,Basic Materials
2026-07-23 04:00:00+00:00,BKNG,174.065,175.725,171.05,172.86,212641,172.75687,-0.02789337532336056,-0.012615553385329603,-0.015277821938030955,-0.3133304371282679,5,-5,5,negative,False,-0.3594718130884232,-0.9331559438780432,0.33500088370107034,0.0003467217707553927,36757123.260000005,52340128.775,0.02704500752053675,2920616009,True,Consumer Cyclical
2026-07-23 04:00:00+00:00,BKR,57.395,57.8,55.995,56.085,889520,56.577653,-0.008923838133945927,-0.012615553385329603,0.003691715251383676,0.27354971926397786,0,3,3,positive,False,-0.3594718130884232,-0.9331559438780432,0.2997172498586806,0.0003467217707553927,49888729.2,33410166.205,0.0321832932156548,4238280848,True,Energy
2026-07-23 04:00:00+00:00,BN,41.19,41.445,40.93,41.215,413831,41.236197,-0.014231045204496473,-0.012615553385329603,-0.00161549181916687,-0.38634255622367664,5,-5,5,negative,False,-0.3594718130884232,-0.9331559438780432,0.20748082750290983,0.0003467217707553927,17056044.665000003,13016530.7275,0.012495450685430074,3765986029,True,Financial Services
2026-07-23 04:00:00+00:00,BNS,86.52,86.86,85.8,86.535,168196,86.218832,-0.012044753967347943,-0.012615553385329603,0.00057079941798166,-0.3596560954734523,0,2,2,positive,False,-0.3594718130884232,-0.9331559438780432,0.20365911640664186,0.0003467217707553927,14554840.86,7538514.58,0.012249378864043477,4116686411,True,Financial Services
2026-07-23 04:00:00+00:00,BNY,159.665,160.47,158.64,160.07,237854,159.839097,-0.0019951368539185,-0.012615553385329603,0.010620416531411103,0.4758916182007308,0,4,4,positive,False,-0.3594718130884232,-0.9331559438780432,0.26311315401377905,0.0003467217707553927,38073289.78,26576389.770000003,0.011432498282001703,31041732,True,Financial Services
2026-07-23 04:00:00+00:00,BP,44.26,44.445,43.805,43.925,621698,44.169267,0.013848817080207576,-0.012615553385329603,0.02646437046553718,0.8095287470569827,0,5,5,positive,False,-0.3594718130884232,-0.9331559438780432,0.27997360908120406,0.0003467217707553927,27308084.65,27598268.215000004,0.014570290267501437,917968769,True,Energy
2026-07-23 04:00:00+00:00,BRK-B,489.61,490.94,486.34,490.94,65079,489.121321,0.003136461621765285,-0.012615553385329603,0.01575201500709489,0.9907995989847638,0,2,2,positive,False,-0.3594718130884232,-0.9331559438780432,0.14497735999391792,0.0003467217707553927,31949884.26,60874328.55,0.009369780421232784,1526262586,True,Financial Services
2026-07-23 04:00:00+00:00,BROS,63.78,64.835,63.3,64.03,84038,63.791951,-0.014392365119679895,-0.012615553385329603,-0.001776811734350292,0.46126704804568,4,-4,4,negative,False,-0.3594718130884232,-0.9331559438780432,0.4906084913465164,0.0003467217707553927,5380953.14,10482733.2975,0.02397313759175381,2049615317,True,Consumer Cyclical
2026-07-23 04:00:00+00:00,BWA,63.085,64.47,63.07,64.37,139555,63.991468,0.0023357209592027584,-0.012615553385329603,0.014951274344532361,0.8732624520875822,0,3,3,positive,False,-0.3594718130884232,-0.9331559438780432,0.3108366473964507,0.0003467217707553927,8983155.350000001,7815981.414999999,0.021749262078608025,4165321025,True,Consumer Cyclical
2026-07-23 04:00:00+00:00,BWXT,176.57,180.24,176.185,176.66,37045,177.608258,0.010814212965611913,-0.012615553385329603,0.023429766350941517,1.3020503704228974,0,3,3,positive,False,-0.3594718130884232,-0.9331559438780432,0.3918147526939012,0.0003467217707553927,6544369.7,7415772.4799999995,0.02295369636590064,288534125,True,Industrials
2026-07-23 04:00:00+00:00,CARR,67.875,69.37,67.875,69.14,350418,68.831416,0.01527165932452279,-0.012615553385329603,0.027887212709852394,1.6351480308778508,0,2,2,positive,False,-0.3594718130884232,-0.9331559438780432,0.2950922802538874,0.0003467217707553927,24227900.52,19353259.25,0.021622794330344294,3520290762,True,Industrials
